id,dialect,dialect_l_encoded,text,arabic_region
994151380129669248,LB,5,حسابشخصي حسابشخصي طيب انت شو دخلك بين الكبار ، انت رايح دعوسه تحت اجرين مرتك ، احسنلك خليك موسع رقبتك لسحاسيح البلد وخليك العب بالحاره فعلا انك مسخره ، بترجاك ما عاد تشم ريحه باطك قرفتنا,Levantine
1055071776596733952,JO,6,شكلي بس اضرب ال flare gun وباقي التيم يهجم 😂 # PUBG _ MOBILE رابطويب,Levantine
1135343489754062848,SA,2,#فرجت_مع_ابشر يا اخوان هذا سجين عليه 3232 ريال كملوها جزاكم الله خير وخلوه يعيد مع اهله ، الله يكتب اجركم #ابشر_فرجت رابطويب,Gulf
1169727874347274240,PL,11,اقسم بالله حرف ال R الي بيضل يطلع بالبيو تبعي راح يعملي عقده 🤦 🏻 ♂️ ,Levantine
1151996739890475008,TN,16,حسابشخصي حسابشخصي انت شربت و ما انتخبتش ، هاني ڨمرتك رابطويب,Maghrebi
806886723120758784,KW,3,ياهلي ، ياهلي . . يكفي ملامي و ( العزاب ) & lt ; & lt ; & lt ; ششك 👏 🏻 صفقه رابطويب,Gulf
1100802976841633792,AE,15,حسابشخصي سكر الباب وراك تكفي,Gulf
975752918933544960,PL,11,الحمدلله بس الصداع اليوم ماسكني مكسه بنت كلب,Levantine
800873432858718208,TN,16,عشان عندي معاد مهم وخايفه انام واصحي بعد خراب مالطا 😐 رابطويب,Maghrebi
719522908687745024,MA,9,حسابشخصي تنعرفك ماشاء الله عليك عندك نفس علي البلاد شنو رايك في هاد الجوج جاين للمغرب سهيله بن لشهب واعلامي زبير رابطويب,Maghrebi
905513532493623168,DZ,14,الحياه جميله واجمل مافيها طاعه الله بكل حب وصدق,Maghrebi
1098503953204105216,AE,15,حسابشخصي حسابشخصي انا من الناس اللي نشرو اللعبه 😁 ,Gulf
939855298675838976,SA,2,حسابشخصي حسابشخصي حسابشخصي خليها علي الله صقطت قذيفتين قريب من سيارتنا وتاثرت وصلحناها ولامن شاف ولا من دري والله انها فدا الوطن اغلي منها الحديد غيره حديد 🇸🇦 ,Gulf
805400024452648960,SD,1,حسابشخصي حسابشخصي حسابشخصي حسابشخصي ما يخربو بينا يا فحل ركزي الشغلا ما تجوط 😂 ,Maghrebi
1003755279081791616,SA,2,حسابشخصي حسابشخصي الله يشفيها ويخليها لكم ويشفي جميع امهات المسلمين يارب,Gulf
448210906749861888,SY,7,يالله مالنا غيرك يالله ولن نكون مع غيرك,Levantine
912317816698793984,EG,10,حسابشخصي حسابشخصي هما دول بيغلبو في عداد حضرتك العداد في منه سياحي وعادي,Egyptian
914737283366096768,JO,6,حسابشخصي انا الان مشكلتي اللي نايم هذا شو كان دوره بالاجتماع,Levantine
881851612821630976,DZ,14,حسابشخصي مساء النور، واش درتي في الباك يا بنتي,Maghrebi
1176162263692193792,JO,6,حسابشخصي زي ما انتي شايفه,Levantine
331140807417528320,SY,7,مثل حلو لهيك يوم رعب الكلب ولا تضربو,Levantine
1147280341901750400,EG,10,حسابشخصي والله في افرح عندنا بيستخدموا فيها الجرنوف اللي فيه شريط من 200 طلقه,Egyptian
1059065551765622784,EG,10,حسابشخصي حسابشخصي حسابشخصي مين دول اللي يطلعوكو ؟ الشيوخ اللي بيقولوا عالحجاب والنقاب فرض والمتبرجه تستاهل التحرش ؟ روح كلمهم هما الاول متكلمنيش انا بالنسبالي الحريات الشخصيه اهم من السياسيه,Egyptian
1027615419996270592,SA,2,نصوم ماهو عن شراب واطعامي لا زادوا اهل الهرج فالهرج صمنا وما نجلس الا مع رجالا حشامي وان كان ما نلقي حشيمين قمنا من عقب جربنا صيام الكلامي تزود هيبتنا وزادت شيمنا واقروا علي كل المجالس سلامي ما دام فا الجوال ندفن غممنا #المهدي_تركي,Gulf
1014153760975868032,TN,16,مشيخه مدينه تونس مشاه لحركه النهضه وهي نتيجه طبيعيه ما يتحمل مسؤوليتها كان نداء حافظ وزمرته واللي ساندهم . . . . من 2014 وانتم تعلفوا فيها وتشنعوا بالعباد اللي تنقدها وتو جاين تعطوا في الدروس ؟ شويه همه بربي . مقاطعه . . . رابطويب,Maghrebi
1163350270551691264,SD,1,حسابشخصي قدورتي الطلعه دي كان مفروض انا وانت من قبل ٣ سنوات 😂 كل يوم اي بكره اي الليلهه 😂 ,Maghrebi
1173613889826754560,AE,15,حسابشخصي الحر يباله مواويل مب قصايد,Gulf
1094265280870707200,EG,10,تقيل يا راموس عاش,Egyptian
720328442236035072,EG,10,كل يوم بحترمك اكتر وباثق فيك اكتر والخوف والي من ساعه ماشفناك الموامره كبيره نعم والخونه كتير نعم بس احنا الشعب معاك #كمل_ياسيسي_الشعب_معاك,Egyptian
1144639114773487616,IQ,8,حسابشخصي حسابشخصي تعال بحلم وحسبه الك جيه وكولن جيت,Gulf
631074818658430976,BH,13,يقولون ان صبي ال سعود في روسيا 😂 عاد يا الروس اتحملوا فيه وخلوا له كرسي مو يصير حاله حال المترجم رابطويب,Gulf
1177220024311975936,LB,5,حسابشخصي كانوا ما اختاروا اصلا . ,Levantine
905860859192323968,DZ,14,حسابشخصي وعليكم السلام 😘 #ديتو_غنا_عالراديو_ 9090 ,Maghrebi
1178176674296401920,SD,1,حسابشخصي حسابشخصي حسابشخصي وين قال الكلام ده ؟ ؟ عندك تسجيل او شهود ؟ ؟ الفتنه اشد من القتل . ,Maghrebi
1108113996907843584,QA,4,حسابشخصي سبحان الله حتي الحيوانات عندهم منظمه وفيها سكينه ليش جي عندنا كل شي معتفس والكل هايج 😂 ,Gulf
1151781050739282048,IQ,8,حسابشخصي ترا معروفه عليش دارت ومعروفه ليش طلعوا الخوارج ع علي بعد ما قبل التحكيم مو هذا موضوعي وقاده جيش علي قتله عثمان,Gulf
1006236549619638400,JO,6,حسابشخصي نواب دواب محشوم وان شاء الله مثل ما اسقطنا الملقي باذن الله نسقطهم,Levantine
1115592514361151616,OM,0,حسابشخصي حسابشخصي ما عليه اخوي العازي الامور كلها طيبه باذن الله 💜 ,Gulf
881153471587565568,QA,4,بالتوفيق الف مره بس نفتك منهم ،، فرقاهم عيد #بالتوفيق_بمجلسكم_الجديد,Gulf
858954209999433728,BH,13,حسابشخصي اعتقد بس البحرين عندهم اجازه,Gulf
1114115269243355136,PL,11,حسابشخصي لا دي بسيطه هي حجه انه رجلك بتوجعك و مش قادر وهم حيغسلوه عنك 😂 ,Levantine
881801723823534080,QA,4,حسابشخصي بوحمد اشهد انك مدفع قطر الاعلامي . ربي يحفظك ويخلي سكسوكتك الي قاهرتهم 😂 ,Gulf
889287708706832384,LY,17,استمعوا لصديقي #عبدو_جباره صوت الغد اللي راح يكون عنده مستقبل باهر بس تعقيب صغير عبودي فيك… رابطويب,Maghrebi
1145932901697118208,KW,3,صح لسانك هذا الي اقوله سكروا مليه الحقوق واذا يبون علي كيفهم خلط المحامي مع خريج الشريعه رجعوا الوضع مثل قبل كليه الحقوق والشريعه وفكونه من البربسه رابطويب,Gulf
1131860895330648064,SA,2,حسابشخصي اللي يفوز بها يارب يعطي الثاني دوره بها اسبوع بس 😂 ,Gulf
593569015546515456,SY,7,حسابشخصي حسابشخصي حسابشخصي هيح عم يقولولك و انت صاحب العقل الكبير مصدق,Levantine
1143072297760305152,MA,9,حسابشخصي حسابشخصي حسابشخصي زعما راه سبع هه,Maghrebi
1052893477644717952,QA,4,حسابشخصي ما سوينا شي 😂 نصوم ونصلي بس نرقد وايد,Gulf
1102354175051088000,LY,17,حسابشخصي المالح بوها وكيالها هه,Maghrebi
1135523136881995776,TN,16,حسابشخصي حسابشخصي سنين دايمه خويه الغالي 🌷 ,Maghrebi
968120013990350848,YE,12,تسريب جديد يكشف لنا عن تصاميم الهاتفين Huawei P 20 و Huawei P 20 Plus رابطويب #تقنيه #اخبار # Tech #اقلام_تك,Gulf
749403408763760640,PL,11,حسابشخصي بس اكيد هالاسبوع ،،المؤتمر مش عالفاضي . . ,Levantine
1188178295491366912,TN,16,نفتتح علي بركه الله موسم مكش عبد كان متعريش و متوريش و مكش راجل كان متصورنيش 🤣 # JCC 2019 رابطويب,Maghrebi
823525879380852736,AE,15,ما يحتاي قولو لنا لا تلعبونه وما بنلعبه بس لا توقفونه رابطويب,Gulf
1121893511970861056,YE,12,حسابشخصي لبس اخوذه ومانع الرصاص للحمايه اما لبسها اكثر البنات صار كذ لبسهم,Gulf
1161327121928794112,SA,2,حسابشخصي حسابشخصي ممكن بس الاغلب للاصغر,Gulf
1056609977295663232,PL,11,والله ما حدا فاهم اشي و بعدين معكم ارسوا ع بر دخيل الله ازهقنا,Levantine
1113805722754715648,EG,10,يا اخوانا مش ضربه جزاء خالص ده كان بيهرشله في ضهره . . . ! ! ! ! ! رابطويب,Egyptian
883372001259335680,IQ,8,حسابشخصي بالضبط شغلته هاي والناس للاسف يعجبها هالشي تحب الاكشن والعرايك,Gulf
1025816019162541952,JO,6,حسابشخصي عنجد ولا فهمنا اشي ولا بتذكر منها اشي 🤦 🏻 😂 ,Levantine
956263839439446016,SD,1,لو الناس بتعيش بمفهوم هذه الايه 😭 رابطويب,Maghrebi
629303290149208064,OM,0,• اي واحد يكلمني ويقصر صوته احس كلامه مهم وخطير حتي لو قال هات معك ٢ زبادي احس هالزبادي ممكن يهدد الامن القومي 😁 ,Gulf
986289070937603968,QA,4,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي ياللي منتحل شخصيه بوغانم . . انت ثور ولا عنز ولا ذبابه مستدوده . . ما تدري يا حمار ان كلنا عيال قريه و كل منا يعرف خيه . . بالقطري يا كلب ( كلنا عايله وحده ) و اللي يدش بينا نقطعه يا حمار . فبلاش لعب العيال هذا . . تراكم مكشوفين لنا و معروفين . 👊 ,Gulf
992792509200978048,PL,11,يا الله ما اجمل التركي قدام الاسباني : ( قال شو بحكيلهم بالتركي ( ابي ) هه,Levantine
1097824745792434176,SA,2,وش اكثر كلمه تاثر فيك ؟ ١ - احبك ٢ - طيب عشاني ٣ - ماابي غيرك,Gulf
1094206276333129600,SD,1,حسابشخصي حسابشخصي الناس دي قايلانا فارغين ولا شنو الحصه وطن,Maghrebi
997935372842733568,SY,7,حسابشخصي مشتقلك والله الحمد الله كلو تمام,Levantine
1171723417915146240,OM,0,حسابشخصي نعم بالله زايده التفووليه ✋ 🏻,Gulf
1147739322533200000,TN,16,حسابشخصي امين يا ربي هذاكه المهم، كلنا نتفق علي حب تونس وامن تونس,Maghrebi
1175778404295159808,SD,1,حسابشخصي فعلا في شراء تقيل . ,Maghrebi
442820904704573440,SY,7,وكلن يتوت علي ليلاه . ,Levantine
1063533884523073536,LB,5,حسابشخصي زيحها كريمه بتطلع صوره طبق الاصل للطرقات عنا,Levantine
