id,dialect,dialect_l_encoded,text
1062475724949467136,LB,5,حسابشخصي اي لو يبعتولنا ال un كقوه سلام وردع
1161688000293720064,IQ,8,حسابشخصي ممنونه لخاطري امسحه وعلق
1164446333245243392,YE,12,حسابشخصي قاعدين يطبقون تخلفهم علي اليمنيات وبيفرضوه كنظام
1117102163111620608,TN,16,شويه هدوء يا فقراويه وش فيكم مستعجلين ؟ ؟ 
1079488159015231616,SD,1,حسابشخصي حسابشخصي الزول ده مشاتر في اي حاجه هسي ده وقت كلام زي ده صلاح قوش شنو البنظم مظاهرات ضد البشير ؟ 
1077458944031887360,JO,6,حسابشخصي 😂 قريبا رح اعلمكو كلمه جديده استنونا 😂 
1160701424612913152,SA,2,حسابشخصي الحقيقه اخر صيحه بترفيه
1141560838375055360,SY,7,حسابشخصي العاده بتسلمن اياها امريكا ليقوموباستنساخ متلها وبيقول اسقطناها سليمه
1010504081574686848,PL,11,حسابشخصي طالما ياماش وفارتولو موجودين معناها بيكمل المسلسل، الباقي شخصيات بتتغير، وممكن مش كلهم ماتوا 🤔 
246019955445874688,EG,10,حسابشخصي الاختيار بيبقي علشان حاجات كتير وجيهان مذيعه شاطره جدا وناجحه : ) ) وصحبتي
1034805929626230784,SY,7,الفرق بيني وبين المؤسسات #الثوريه اني ببقي علي موقفي 😅 حتي لو كان خطا بلاقيله تبريرات بصير صح وبجمع حولي عصبه المقتنعين بموقفي وخلص 😬 شنو هيك السياسه 🤓 
1163062686873243648,PL,11,بس يلا هانت عدنا خلصنا منه
932291787066150784,JO,6,حسابشخصي يا رب لك الحمد كله ولك الشكر كله
738061854740713472,BH,13,خاطري شايل عليك وداخلي مشتاق لك ! 
913700737070313600,SD,1,حسابشخصي حسابشخصي دا منو البشجع السيتي 😂 
540580063486304256,OM,0,ما ضيع درجاتي غير الضحك ! ! ! ! 
1167108909955502080,LB,5,حسابشخصي حسابشخصي انت موليد ل 95 اسال لاكبر منك هيدا اسمو دوار الاستراحه ولو هو بعيد عن الاستراحه بس هيك اسمو ومش اني لمسميه ولله ! ! هيدا اللينك عن موقع يا صور فيك تشوف العنوان والصور ! ! رابطويب
825439291182546944,BH,13,واحشني يا اجمل انسان ❤
1161980957773225984,PL,11,افضل قاعده اكزب ولف ودور بتعيش الحياه وبتعمل الي بدك اياه وبتوجعش راسك وبترضي الكل اوعك تكون صريح وصادق لانو حتخسر الكل وقتها 🙂 
1187448267786903552,DZ,14,حسابشخصي اتفق معك في كلامك 👌 
1056110860488335360,TN,16,مارد وشوشني 😂 ومستخبي ليه ورا النخله 😄 رابطويب
788439650650066944,SY,7,حسابشخصي يقبرو قلبي هالعيون و هالضحكه 💖 
1148403108885749760,IQ,8,حسابشخصي ربي يسلمك الحبيب حسان مشتاقلك
614173552242077696,YE,12,حسابشخصي حنا مقام ارفع من مستواك الواطي حنا مقام الحيود مالنا شغل نبادي امثالك للوقت يعرفه حاله
1013796679126999040,EG,10,برشلونه لو فكرت في لوزانو لاعب المكسيك هاتبقي حاجه عظيمه، سن صغير، ثقه فالنفس، سريع ومهاري ومع شويه تطور هايبقي تقيل فشخ . 
1052570034986541056,IQ,8,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي امين ربي يديم الصحبه الطبيه من امثالك الغاليه ام حسن هكذا صحبه تنطي طاقه ايجابيه 🌺 
1009613527802368000,MA,9,حسابشخصي حسابشخصي هه جو غيكول اهيا 😩 
1003348446064074752,LY,17,جيتني علي ليبيا الايام هذينا بنروح
1092917979564687360,SD,1,غايتو الله يحفظكم ويغطي عليكم هي حتكون ملحمه تاريخيه بس الناس تحافظ علي روحها وتحمي بعضها البعض عشان نطلع باقل ضرر ممكن ما عاوزين ثائر تطعنو شوكه . . . الله معاكم ويحفظكم ويغطيكم وينصركم #موكب 7 فبراير
940285814851981184,BH,13,حسابشخصي حسابشخصي انت ضايفنه بس لانه انتراوي مثلك ؟ 
1101464169365200768,IQ,8,حسابشخصي ما جان اجلوها بعد شوي 🤔 
1055133160101560448,SA,2,حسابشخصي بو سعيد تعدا الكرم جعل عمره طويل و صيته يشهد له عند الاجناب قبل الاقراب
948216052370034816,IQ,8,حسابشخصي حسابشخصي منو يفوز خلي يفوز بيها الخير للجميع 🌸 
1003241634853777408,SD,1,حسابشخصي كاتب رونالدو بالعربي يافنان ياكبير
912311486659297152,SA,2,حسابشخصي حسابشخصي هه ولد 👌 🏻 يادلوع 🙇 🏻 مدلع شوي 🕺 🏻
1099380022438170624,TN,16,بنمسي ع الناس الحلوين رابطويب
829009117272477696,LY,17,صكرت العام عشانه شعب 💩 
1151215096833687552,MA,9,حسابشخصي الله يبارك حتي انت عروستك بحرينيه وبنقاب كمان 😂 
1036390071853826048,MA,9,حسابشخصي 😂 غايحرم يجبد مزال الكور
1052627290104844416,AE,15,لو سمحتوا ^ اللي عنده لوكيشن درب السعاده والحياه الهنيه يرسله 🚬 @ Al Ain رابطويب
1158743990067507200,EG,10,حسابشخصي الطرحه اللي بتتلف ع الراس دي 😂 
910094282987622400,JO,6,حسابشخصي يا روحي انت الله يخليلي اياكي وما يحرمني منك يا رب ❤ 😘 😘 
1073993514168528768,AE,15,اصعب 45 دقيقه بنتظارنا الله يكتبها لنا
866005371932082176,PL,11,حسابشخصي لا اعوذ بالله ♀️ انا بعرف عنا بغزه في صبغوه زهري ، وصلت للاخضر وازرق ؟ 😂 
1097479239929090048,JO,6,حسابشخصي امم كله ولا تنحرجي 😛 
720717286278086656,OM,0,ما كنت ناوي اتكلم حزين بس مباراه ليفربول متعتني 💪 🏻 كلوب لاعب دوره صح 💪 🏻
982344792213544960,JO,6,تزعل علي واستسمحك واترجاك ( تخصي اني اترجاك ) 😭 #احلام_في_اوبرا_الكويت
1165637973016227840,SY,7,حسابشخصي هه بيحكي وكان بيده قرار التصعيد او عدمه
1056808578273763200,SD,1,ي خوانه الشاحنه ساحبنها انتو بتستعبطو ولا كيف ♂️ لو كان جد جاي علي كان حيلو مات و التلفون قفل شحن رابطويب
1086707611012120576,OM,0,حسابشخصي سو تخفيضات 50 % مثلا لقيمه التذكره وخلصه السالفه لكن شغل مديسوه وحال حد ما يحتاج تنشرو فضايحكم للناس ان عندكم عروض اصلا
520668835800944640,TN,16,خطرت في بالي وفجاه / تبسمت وغمضت من لذه خيالك عيوني الليل والذكري وطيفك والصمت هالاربعه في غيبتك سامروني . . 
826556127324360704,MA,9,الدنيا باقي فيها الخير وناس موزونه ومحترمه
880050253239660544,OM,0,حسابشخصي الله كريم كل عيد نفس السالفه 😂 
438045399660904448,QA,4,حسابشخصي الدراسه من مخباك ولا من وين لاني دايما اجيب العيد في كل حزه 😂 
104174923748081664,KW,3,# kuwait تبارك الرحمن . . . اللي يشوف مدينه صباح الاحمد اليوم ما يصدق انها كانت ارض ( سافي ) قبل كم شهر . كفو علي فريق التنفيذ رابطويب
1072614308700450816,LY,17,حسابشخصي ليفربول وينتقموا منا شر انتقام عشان المخرج عايز كده 😂 
601062384392925184,EG,10,هذا من فضل ربي
469619021483364416,LY,17,حسابشخصي حسابشخصي انت ريت العيل الصغير اللي في يد باته . . وجه زي الاصبع الكبير . . . . . . 
1007997509753626624,TN,16,حسابشخصي يلا معلش اهو معلشتك كتير بقيت احسن دلوقت 😂 
990325521090273152,QA,4,لو نابولي يضيع هذي فرصه فهو مايستحي اتمني شطبه من الكالتشيو
1077998035442061184,BH,13,حسابشخصي نقدر نعتبرها جريمه خدش حياء ؟ 
835960802146463744,AE,15,حافظ علي الشخص اللي يقول لك احبك باهتمامه فيك، لان افضل كلام الحب ينقال بالافعال مو بالحكي . رابطويب
1095173529400758400,KW,3,حسابشخصي الاثنين كل واحد نص اظن جذي افضل
1152238328256848000,DZ,14,المهزق هو اللي يجيب لنفسو التهزيق فالاخير احنا فالنهائي و ع ارضكم و ان شاء الله ناخد الكاس . و ع ارضكم برضو و ابكو زي ما بنبكيكم كل مره اوكي يا مزه 😘 تيكير رابطويب
952192353032462336,YE,12,لاتقبلوهم يحكموكم والله مايبقي واحد منكم وخذوها مني والا بعدها العنوني . غلطنا فلاتكرروا غلطنا وضموا مخريط . . . . . . انتهي . . عارف مقبل الرعيني
1172604113206558720,TN,16,تصورو رئيس في الحبس و جاه ماكرون في زياره رسميه . . . ملا عفسه يا بوكلب . اه يا العكري لا ما نذلوكم داخلين خارجين عل الحبس . اه مالا ! ! ! شعب عظيم و كذا تي حتي لحكومه عفريته تكمبن لقدام ياخي جاها من تالي كي عفريت القله # TnElection 
493475892622917632,SY,7,الله ينزل عليكم رحمتو وعفو ورضاه . 
869407746906566656,EG,10,مصر حلوه الحلوات . . . بعيون عشاقها من اهل الامارات المحترمين 😍 رابطويب
1121098564212535168,QA,4,حسابشخصي صخنيه ٣٠ ثانيه 😔 شنو هالعيز
842679870513692672,SD,1,حسابشخصي حسابشخصي هذه هي الحقيقه لتدمير العرض والشرف اللي عاوز حريه للمراه يشوف اخواته نحنا ما نترك عرضنا ونهمل شرفنا
1166056820990980096,SA,2,فكونا من الجميعه امرابط وده يجلده في الملعب
728677204180209664,SD,1,ذهب لقهوه . اوقع راس الشيشه وصحن الفحم بالخطا . اقبل عليه عمال المحل : ولا يهمك حبيبنا الف راس بيفداك من يومها ، اصبح زبونا دايما
